,X_cells,P_array,S0_array
89,0.002236180904522613,149.54856502753154,0.00012845313970185495
90,0.0022613065326633165,148.05110346295612,0.00026115307163005467
91,0.00228643216080402,146.55743897521432,0.0005308118707641765
92,0.0023115577889447235,145.07324288197307,0.0010785798969486992
93,0.0023366834170854274,143.6126270307195,0.002190538681063835
94,0.002361809045226131,142.2105867583758,0.004444876805147491
95,0.0023869346733668344,140.95331022866634,0.009003451752099895
96,0.002412060301507538,140.0501103090277,0.018173758266569962
97,0.0024371859296482413,139.99493086526138,0.03642947307728147
98,0.002462311557788945,141.88623042856278,0.07202007346426997
99,0.0024874371859296483,147.87798493916912,0.13860738731820935
100,0.002512562814070352,161.1332075606288,0.25376541655389045
101,0.0025376884422110553,183.34261357683914,0.4266060335219072
102,0.0025628140703517588,209.45114880184218,0.6326219188183758
